movieId,title
863,Private Benjamin (1980)
864,Monty Python and the Holy Grail (1975)
865,Hustler White (1996)
866,Entertaining Angels: The Dorothy Day Story (1996)
867,"Line King: The Al Hirschfeld Story, The (1996)"
868,When We Were Kings (1996)
869,Wallace & Gromit: The Wrong Trousers (1993)
870,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
871,Lesson Faust (1994)
872,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
873,"Tin Drum, The (Blechtrommel, Die) (1979)"
874,"Ruling Class, The (1972)"
875,Mina Tannenbaum (1994)
876,Dear God (1996)
877,Best of the Best 3: No Turning Back (1995)
878,Bob Roberts (1992)
879,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
880,"Cook the Thief His Wife & Her Lover, The (1989)"
881,Delicatessen (1991)
882,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
883,Enchanted April (1992)
884,Paths of Glory (1957)
885,"Grifters, The (1990)"
886,Hear My Song (1991)
887,"English Patient, The (1996)"
888,Mediterraneo (1991)
889,My Left Foot (1989)
890,"Sex, Lies, and Videotape (1989)"
891,Passion Fish (1992)
892,Strictly Ballroom (1992)
893,"Thin Blue Line, The (1988)"
894,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
895,Madonna: Truth or Dare (1991)
896,Paris Is Burning (1990)
897,One Flew Over the Cuckoo's Nest (1975)
898,Cheech and Chong's Up in Smoke (1978)
899,Star Wars: Episode V - The Empire Strikes Back (1980)
900,"Princess Bride, The (1987)"
901,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
902,Brazil (1985)
903,Aliens (1986)
904,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
905,Withnail & I (1987)
906,12 Angry Men (1957)
907,Lawrence of Arabia (1962)
908,"Clockwork Orange, A (1971)"
909,To Kill a Mockingbird (1962)
910,Apocalypse Now (1979)
911,Once Upon a Time in the West (C'era una volta il West) (1968)
912,Star Wars: Episode VI - Return of the Jedi (1983)
913,"Wings of Desire (Himmel über Berlin, Der) (1987)"
914,"Third Man, The (1949)"
915,Goodfellas (1990)
916,Alien (1979)
917,Army of Darkness (1993)
918,"Big Blue, The (Grand bleu, Le) (1988)"
919,Ran (1985)
920,"Killer, The (Die xue shuang xiong) (1989)"
921,Psycho (1960)
922,"Blues Brothers, The (1980)"
923,"Godfather: Part II, The (1974)"
924,Full Metal Jacket (1987)
925,"Grand Day Out with Wallace and Gromit, A (1989)"
926,Henry V (1989)
927,Amadeus (1984)
928,"Quiet Man, The (1952)"
929,Once Upon a Time in America (1984)
930,Raging Bull (1980)
931,Annie Hall (1977)
932,"Right Stuff, The (1983)"
933,Stalker (1979)
934,"Boot, Das (Boat, The) (1981)"
935,"Sting, The (1973)"
936,Harold and Maude (1971)
937,Trust (1990)
938,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
939,Local Hero (1983)
940,"Terminator, The (1984)"
941,Dead Alive (Braindead) (1992)
942,Glory (1989)
943,Rosencrantz and Guildenstern Are Dead (1990)
944,Manhattan (1979)
945,Miller's Crossing (1990)
946,Dead Poets Society (1989)
947,"Graduate, The (1967)"
948,Touch of Evil (1958)
949,"Femme Nikita, La (Nikita) (1990)"
950,"Bridge on the River Kwai, The (1957)"
951,8 1/2 (8½) (1963)
952,Chinatown (1974)
953,"Day the Earth Stood Still, The (1951)"
954,"Treasure of the Sierra Madre, The (1948)"
955,Bad Taste (1987)
956,Duck Soup (1933)
957,Better Off Dead... (1985)
958,"Shining, The (1980)"
959,Stand by Me (1986)
960,M (1931)
961,Evil Dead II (Dead by Dawn) (1987)
962,"Great Escape, The (1963)"
963,"Deer Hunter, The (1978)"
964,Diva (1981)
965,Groundhog Day (1993)
966,Unforgiven (1992)
967,"Manchurian Candidate, The (1962)"
968,Pump Up the Volume (1990)
969,Arsenic and Old Lace (1944)
970,Back to the Future (1985)
971,Fried Green Tomatoes (1991)
972,Patton (1970)
973,Down by Law (1986)
974,Akira (1988)
975,Highlander (1986)
976,Cool Hand Luke (1967)
977,Cyrano de Bergerac (1990)
978,Young Frankenstein (1974)
979,Night on Earth (1991)
980,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
981,"Great Dictator, The (1940)"
982,Fantasia (1940)
983,High Noon (1952)
984,"Big Sleep, The (1946)"
985,Heathers (1989)
986,Somewhere in Time (1980)
987,Ben-Hur (1959)
988,This Is Spinal Tap (1984)
989,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
990,Some Kind of Wonderful (1987)
991,Indiana Jones and the Last Crusade (1989)
992,Being There (1979)
993,Gandhi (1982)
994,"Unbearable Lightness of Being, The (1988)"
995,"Room with a View, A (1986)"
996,Real Genius (1985)
997,Pink Floyd: The Wall (1982)
998,"Killing Fields, The (1984)"
999,My Life as a Dog (Mitt liv som hund) (1985)
1000,Forbidden Planet (1956)
1001,Field of Dreams (1989)
1002,"Man Who Would Be King, The (1975)"
1003,Butch Cassidy and the Sundance Kid (1969)
1004,"Paris, Texas (1984)"
1005,Until the End of the World (Bis ans Ende der Welt) (1991)
1006,When Harry Met Sally... (1989)
1007,Hype! (1996)
1008,Female Perversions (1996)
1009,Blue Juice (1995)
1010,Alien³ (a.k.a. Alien 3) (1992)
1011,"American Werewolf in London, An (1981)"
1012,Amityville 1992: It's About Time (1992)
1013,Amityville 3-D (1983)
1014,Amityville: Dollhouse (1996)
1015,Amityville: A New Generation (1993)
1016,Amityville II: The Possession (1982)
1017,"Amityville Horror, The (1979)"
1018,"Amityville Curse, The (1990)"
1019,Blood for Dracula (Andy Warhol's Dracula) (1974)
1020,April Fool's Day (1986)
1021,Audrey Rose (1977)
1022,"Believers, The (1987)"
1023,"Birds, The (1963)"
1024,"Blob, The (1958)"
1025,Blood Beach (1981)
1026,Body Parts (1991)
1027,"Body Snatcher, The (1945)"
1028,Dracula (Bram Stoker's Dracula) (1992)
1029,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)"
1030,Burnt Offerings (1976)
1031,Candyman (1992)
1032,Cape Fear (1991)
1033,Cape Fear (1962)
1034,Carrie (1976)
1035,Cat People (1982)
1036,"Nightmare on Elm Street, A (1984)"
1037,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
1038,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)
1039,"Omen, The (1976)"
1040,Blood and Wine (Blood & Wine) (1996)
1041,Albino Alligator (1996)
1042,"Mirror Has Two Faces, The (1996)"
1043,Breaking the Waves (1996)
1044,Nightwatch (1997)
1045,Star Trek: First Contact (1996)
1046,Shine (1996)
1047,Sling Blade (1996)
1048,Jingle All the Way (1996)
1049,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
1050,"Preacher's Wife, The (1996)"
1051,Ridicule (1996)
1052,"Crucible, The (1996)"
1053,101 Dalmatians (1996)
1054,Die Hard 2 (1990)
1055,Star Trek: The Motion Picture (1979)
1056,Star Trek VI: The Undiscovered Country (1991)
1057,Star Trek V: The Final Frontier (1989)
1058,Star Trek II: The Wrath of Khan (1982)
1059,Star Trek III: The Search for Spock (1984)
1060,Star Trek IV: The Voyage Home (1986)
1061,Batman Returns (1992)
1062,Young Guns (1988)
1063,Young Guns II (1990)
1064,Grease (1978)
1065,Grease 2 (1982)
1066,Marked for Death (1990)
1067,Under Siege (1992)
1068,Jaws (1975)
1069,Jaws 2 (1978)
1070,Jaws 3-D (1983)
1071,My Fellow Americans (1996)
1072,Mars Attacks! (1996)
1073,Citizen Ruth (1996)
1074,Jerry Maguire (1996)
1075,Raising Arizona (1987)
1076,Tin Men (1987)
1077,Sneakers (1992)
1078,Bastard Out of Carolina (1996)
1079,In Love and War (1996)
1080,Marvin's Room (1996)
1081,Ghosts of Mississippi (1996)
1082,Beavis and Butt-Head Do America (1996)
1083,La Cérémonie (1995)
1084,Scream (1996)
1085,"Last of the Mohicans, The (1992)"
1086,Michael (1996)
1087,Hamlet (1996)
1088,Some Mother's Son (1996)
1089,"Whole Wide World, The (1996)"
1090,Mother (1996)
1091,"Thieves (Voleurs, Les) (1996)"
1092,Evita (1996)
1093,"Portrait of a Lady, The (1996)"
1094,Walkabout (1971)
1095,Murder at 1600 (1997)
1096,Hearts and Minds (1996)
1097,Fierce Creatures (1997)
1098,Zeus and Roxanne (1997)
1099,Turbulence (1997)
1100,Angel Baby (1995)
1101,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
1102,Underworld (1996)
1103,Beverly Hills Ninja (1997)
1104,Metro (1997)
1105,"Cement Garden, The (1993)"
1106,Dante's Peak (1997)
1107,Meet Wally Sparks (1997)
1108,Amos & Andrew (1993)
1109,Benny & Joon (1993)
1110,Prefontaine (1997)
1111,McHale's Navy (1997)
1112,Kolya (Kolja) (1996)
1113,Gridlock'd (1997)
1114,Waiting for Guffman (1996)
1115,"Beautician and the Beast, The (1997)"
1116,SubUrbia (1997)
1117,"Pest, The (1997)"
1118,Fools Rush In (1997)
1119,Touch (1997)
1120,Absolute Power (1997)
1121,That Darn Cat (1997)
1122,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
1123,Lost Highway (1997)
1124,Rosewood (1997)
1125,Donnie Brasco (1997)
1126,Booty Call (1997)
1127,Best Men (1997)
1128,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
1129,Kama Sutra: A Tale of Love (1996)
1130,Private Parts (1997)
1131,Love Jones (1997)
1132,"Saint, The (1997)"
1133,Smilla's Sense of Snow (1997)
1134,Crash (1996)
1135,"Daytrippers, The (1996)"
1136,Liar Liar (1997)
1137,Selena (1997)
1138,"Devil's Own, The (1997)"
1139,Cats Don't Dance (1997)
1140,B*A*P*S (1997)
1141,Love and Other Catastrophes (1996)
1142,Turbo: A Power Rangers Movie (1997)
1143,Anna Karenina (1997)
1144,Double Team (1997)
1145,Inventing the Abbotts (1997)
1146,Anaconda (1997)
1147,Grosse Pointe Blank (1997)
1148,Kissed (1996)
1149,8 Heads in a Duffel Bag (1997)
1150,Paradise Road (1997)
1151,Romy and Michele's High School Reunion (1997)
1152,Temptress Moon (Feng Yue) (1996)
1153,Volcano (1997)
1154,Children of the Revolution (1996)
1155,Austin Powers: International Man of Mystery (1997)
1156,Breakdown (1997)
1157,Broken English (1996)
1158,Fathers' Day (1997)
1159,"Fifth Element, The (1997)"
1160,Nowhere (1997)
1161,"Promise, The (La promesse) (1996)"
1162,Shall We Dance? (Shall We Dansu?) (1996)
1163,Addicted to Love (1997)
1164,Brassed Off (1996)
1165,"Lost World: Jurassic Park, The (1997)"
1166,Ponette (1996)
1167,Schizopolis (1996)
1168,Shiloh (1997)
1169,Rough Magic (1995)
1170,Trial and Error (1997)
1171,Buddy (1997)
1172,Con Air (1997)
1173,"Pillow Book, The (1996)"
1174,Speed 2: Cruise Control (1997)
1175,Batman & Robin (1997)
1176,For Roseanna (Roseanna's Grave) (1997)
1177,Head Above Water (1996)
1178,Hercules (1997)
1179,My Best Friend's Wedding (1997)
1180,When the Cat's Away (Chacun cherche son chat) (1996)
1181,"Contempt (Mépris, Le) (1963)"
1182,Face/Off (1997)
1183,Fall (1997)
1184,Men in Black (a.k.a. MIB) (1997)
1185,Out to Sea (1997)
1186,Wild America (1997)
1187,"Simple Wish, A (1997)"
1188,Contact (1997)
1189,Love Serenade (1996)
1190,G.I. Jane (1997)
1191,Conan the Barbarian (1982)
1192,George of the Jungle (1997)
1193,Cop Land (1997)
1194,Event Horizon (1997)
1195,Spawn (1997)
1196,Air Bud (1997)
1197,Picture Perfect (1997)
1198,In the Company of Men (1997)
1199,Career Girls (1997)
1200,Conspiracy Theory (1997)
1201,Desperate Measures (1998)
1202,Steel (1997)
1203,She's So Lovely (1997)
1204,Hoodlum (1997)
1205,Leave It to Beaver (1997)
1206,Mimic (1997)
1207,Money Talks (1997)
1208,Excess Baggage (1997)
1209,Kull the Conqueror (1997)
1210,Air Force One (1997)
1211,187 (One Eight Seven) (1997)
1212,"Hunt for Red October, The (1990)"
1213,My Own Private Idaho (1991)
1214,"Kiss Me, Guido (1997)"
1215,Star Maps (1997)
1216,In & Out (1997)
1217,"Edge, The (1997)"
1218,"Peacemaker, The (1997)"
1219,L.A. Confidential (1997)
1220,Seven Years in Tibet (1997)
1221,Kiss the Girls (1997)
1222,Soul Food (1997)
1223,Wishmaster (1997)
1224,"Thousand Acres, A (1997)"
1225,"Game, The (1997)"
1226,Fire Down Below (1997)
1227,U Turn (1997)
1228,"MatchMaker, The (1997)"
1229,"Assignment, The (1997)"
1230,Ulee's Gold (1997)
1231,"Ice Storm, The (1997)"
1232,Chasing Amy (1997)
1233,"Full Monty, The (1997)"
1234,Indian Summer (a.k.a. Alive & Kicking) (1996)
1235,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)"
1236,I Know What You Did Last Summer (1997)
1237,The Devil's Advocate (1997)
1238,RocketMan (a.k.a. Rocket Man) (1997)
1239,Playing God (1997)
1240,"House of Yes, The (1997)"
1241,"Fast, Cheap & Out of Control (1997)"
1242,Washington Square (1997)
1243,Year of the Horse (1997)
1244,Gattaca (1997)
1245,FairyTale: A True Story (1997)
1246,Phantoms (1998)
1247,Swept from the Sea (1997)
1248,"Life Less Ordinary, A (1997)"
1249,Hurricane Streets (1997)
1250,Eve's Bayou (1997)
1251,Switchback (1997)
1252,Gang Related (1997)
1253,Stripes (1981)
1254,Bean (1997)
1255,Mad City (1997)
1256,Welcome to Sarajevo (1997)
1257,Deceiver (1997)
1258,"Rainmaker, The (1997)"
1259,Boogie Nights (1997)
1260,Witness (1985)
1261,Incognito (1997)
1262,Starship Troopers (1997)
1263,Critical Care (1997)
1264,"Joy Luck Club, The (1993)"
1265,Chairman of the Board (1998)
1266,Sliding Doors (1998)
1267,Mortal Kombat: Annihilation (1997)
1268,"Truman Show, The (1998)"
1269,"Wings of the Dove, The (1997)"
1270,Mrs. Dalloway (1997)
1271,"I Love You, I Love You Not (1996)"
1272,Red Corner (1997)
1273,"Jackal, The (1997)"
1274,Anastasia (1997)
1275,"Man Who Knew Too Little, The (1997)"
1276,Alien: Resurrection (1997)
1277,Amistad (1997)
1278,"Apostle, The (1997)"
1279,Artemisia (1997)
1280,Bent (1997)
1281,"Butcher Boy, The (1997)"
1282,Deconstructing Harry (1997)
1283,Flubber (1997)
1284,For Richer or Poorer (1997)
1285,Good Will Hunting (1997)
1286,Home Alone 3 (1997)
1287,Midnight in the Garden of Good and Evil (1997)
1288,Mouse Hunt (1997)
1289,Scream 2 (1997)
1290,Stranger in the House (1997)
1291,"Sweet Hereafter, The (1997)"
1292,Titanic (1997)
1293,Tomorrow Never Dies (1997)
1294,"Postman, The (1997)"
1295,"Horse Whisperer, The (1998)"
1296,Jackie Brown (1997)
1297,Kundun (1997)
1298,Mr. Magoo (1997)
1299,"Big Lebowski, The (1998)"
1300,Afterglow (1997)
1301,My Life in Pink (Ma vie en rose) (1997)
1302,Great Expectations (1998)
1303,3 Ninjas: High Noon On Mega Mountain (1998)
1304,Senseless (1998)
1305,Wag the Dog (1997)
1306,Dark City (1998)
1307,Hard Rain (1998)
1308,Half Baked (1998)
1309,Fallen (1998)
1310,Shooting Fish (1997)
1311,Fallen Angels (Duo luo tian shi) (1995)
1312,"Four Days in September (O Que É Isso, Companheiro?) (1997)"
1313,Spice World (1997)
1314,Deep Rising (1998)
1315,Music From Another Room (1998)
1316,"Replacement Killers, The (1998)"
1317,B. Monkey (1998)
1318,Night Flier (1997)
1319,Blues Brothers 2000 (1998)
1320,"Wedding Singer, The (1998)"
1321,Sphere (1998)
1322,Palmetto (1998)
1323,As Good as It Gets (1997)
1324,King of New York (1990)
1325,Twilight (1998)
1326,U.S. Marshals (1998)
1327,Welcome to Woop-Woop (1997)
1328,Love and Death on Long Island (1997)
1329,Everest (1998)
1330,Hush (1998)
1331,Suicide Kings (1997)
1332,"Man in the Iron Mask, The (1998)"
1333,"Newton Boys, The (1998)"
1334,Wild Things (1998)
1335,Paulie (1998)
1336,"Cool, Dry Place, A (1998)"
1337,Fireworks (Hana-bi) (1997)
1338,Primary Colors (1998)
1339,Wide Awake (1998)
1340,Two Girls and a Guy (1997)
1341,"Object of My Affection, The (1998)"
1342,Homegrown (1998)
1343,The Players Club (1998)
1344,Barney's Great Adventure (1998)
1345,"Big One, The (1997)"
1346,Chinese Box (1997)
1347,Lost in Space (1998)
1348,Mercury Rising (1998)
1349,"Spanish Prisoner, The (1997)"
1350,City of Angels (1998)
1351,"Last Days of Disco, The (1998)"
1352,"Odd Couple II, The (1998)"
1353,My Giant (1998)
1354,He Got Game (1998)
1355,"Gingerbread Man, The (1998)"
1356,Live Flesh (Carne trémula) (1997)
1357,Zero Effect (1998)
1358,"Borrowers, The (1997)"
1359,Krippendorf's Tribe (1998)
1360,Kurt & Courtney (1998)
1361,"Real Blonde, The (1997)"
1362,Mr. Nice Guy (Yat goh ho yan) (1997)
1363,Taste of Cherry (Ta'm e guilass) (1997)
1364,Character (Karakter) (1997)
1365,Species II (1998)
1366,Major League: Back to the Minors (1998)
1367,"Big Hit, The (1998)"
1368,Tarzan and the Lost City (1998)
1369,"Dancer, Texas Pop. 81 (1998)"
1370,"Misérables, Les (1998)"
1371,Clockwatchers (1997)
1372,Deep Impact (1998)
1373,Quest for Camelot (1998)
1374,Godzilla (1998)
1375,Bulworth (1998)
1376,Fear and Loathing in Las Vegas (1998)
1377,"Opposite of Sex, The (1998)"
1378,Almost Heroes (1998)
1379,Hope Floats (1998)
1380,Insomnia (1997)
1381,"Ugly, The (1997)"
1382,"Perfect Murder, A (1998)"
1383,Beyond Silence (Jenseits der Stille) (1996)
1384,Six Days Seven Nights (1998)
1385,Can't Hardly Wait (1998)
1386,High Art (1998)
1387,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)"
1388,Dream for an Insomniac (1996)
1389,Henry Fool (1997)
1390,Mr. Jealousy (1997)
1391,Mulan (1998)
1392,"X-Files: Fight the Future, The (1998)"
1393,I Went Down (1997)
1394,Dr. Dolittle (1998)
1395,Out of Sight (1998)
1396,Picnic at Hanging Rock (1975)
1397,Smoke Signals (1998)
1398,Buffalo '66 (a.k.a. Buffalo 66) (1998)
1399,Armageddon (1998)
1400,Lethal Weapon 4 (1998)
1401,Madeline (1998)
1402,Small Soldiers (1998)
1403,Pi (1998)
1404,Whatever (1998)
1405,There's Something About Mary (1998)
1406,Plan 9 from Outer Space (1959)
1407,"Broadway Melody, The (1929)"
1408,All Quiet on the Western Front (1930)
1409,Cimarron (1931)
1410,Grand Hotel (1932)
1411,Mutiny on the Bounty (1935)
1412,"Great Ziegfeld, The (1936)"
1413,"Life of Emile Zola, The (1937)"
1414,You Can't Take It with You (1938)
1415,Mrs. Miniver (1942)
1416,Going My Way (1944)
1417,"Lost Weekend, The (1945)"
1418,"Best Years of Our Lives, The (1946)"
1419,Gentleman's Agreement (1947)
1420,Hamlet (1948)
1421,All the King's Men (1949)
1422,From Here to Eternity (1953)
1423,On the Waterfront (1954)
1424,Marty (1955)
1425,West Side Story (1961)
1426,Tom Jones (1963)
1427,"Man for All Seasons, A (1966)"
1428,In the Heat of the Night (1967)
1429,Oliver! (1968)
1430,Midnight Cowboy (1969)
1431,"French Connection, The (1971)"
1432,Rocky (1976)
1433,Kramer vs. Kramer (1979)
1434,Ordinary People (1980)
1435,Chariots of Fire (1981)
1436,Terms of Endearment (1983)
1437,Out of Africa (1985)
1438,"Last Emperor, The (1987)"
1439,Rain Man (1988)
1440,Driving Miss Daisy (1989)
1441,Take the Money and Run (1969)
1442,Klute (1971)
1443,Repo Man (1984)
1444,Metropolitan (1990)
1445,Labyrinth (1986)
1446,"Breakfast Club, The (1985)"
1447,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)"
1448,"Nightmare on Elm Street 3: Dream Warriors, A (1987)"
1449,"Nightmare on Elm Street 4: The Dream Master, A (1988)"
1450,"Nightmare on Elm Street 5: The Dream Child, A (1989)"
1451,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)"
1452,Friday the 13th (1980)
1453,Friday the 13th Part 2 (1981)
1454,Friday the 13th Part 3: 3D (1982)
1455,Friday the 13th Part IV: The Final Chapter (1984)
1456,Friday the 13th Part V: A New Beginning (1985)
1457,Friday the 13th Part VI: Jason Lives (1986)
1458,Friday the 13th Part VII: The New Blood (1988)
1459,Friday the 13th Part VIII: Jason Takes Manhattan (1989)
1460,Halloween (1978)
1461,Halloween II (1981)
1462,Halloween III: Season of the Witch (1982)
1463,Halloween 4: The Return of Michael Myers (1988)
1464,Halloween 5: The Revenge of Michael Myers (1989)
1465,Prom Night (1980)
1466,Prom Night IV: Deliver Us From Evil (1992)
1467,Child's Play (1988)
1468,Child's Play 2 (1990)
1469,Child's Play 3 (1991)
1470,Poltergeist (1982)
1471,Poltergeist II: The Other Side (1986)
1472,Poltergeist III (1988)
1473,"Exorcist, The (1973)"
1474,Exorcist II: The Heretic (1977)
1475,"Exorcist III, The (1990)"
1476,Lethal Weapon (1987)
1477,Lethal Weapon 2 (1989)
1478,Lethal Weapon 3 (1992)
1479,Gremlins (1984)
1480,Gremlins 2: The New Batch (1990)
